datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2012-10-03 12:00:00,283.0,283.82374999999996,291.20375,283.72375,293.35875,292.89333333325,293.66666666674996,295.3075,285.58416666675,285.71541666675,290.205,291.61625000000004,291.51666666675,288.13583333325,281.10458333325005,285.34999999999997,289.36083333324996,288.21000000000004,285.69083333325,291.8775,287.22916666675,299.42083333325,297.13666666675005,299.49833333325,290.27333333325,287.6525,291.135,291.67333333324996,355.7820964283697,290.47583333325
2012-10-03 16:00:00,283.885,286.4475,298.3225,287.095,301.40250000000003,302.93416666675,302.41583333325,305.8875,293.18083333325,295.56583333325,296.9175,296.535,297.79083333324996,293.37166666675,292.07916666675,292.425,292.70166666675,290.01,287.45166666675004,293.235,291.68833333325,303.07166666675005,299.06833333325,301.94666666675005,293.32666666675004,290.81,291.8,291.03166666675,334.8424566232904,292.94166666675
2012-10-03 20:00:00,287.14875,291.2925,302.66625,289.1675,304.13750000000005,304.1925,308.52625,310.865,297.835,299.21874999999994,299.01,298.8625,299.10749999999996,295.85625000000005,294.58875,293.31,291.815,289.72249999999997,289.11125000000004,293.26125,292.8325,301.92,298.67875,300.62125000000003,295.34375,290.01374999999996,291.88625,290.47375,249.42284285954244,290.205
2012-10-04 00:00:00,286.09749999999997,290.1175,300.625,286.78,299.995,299.2125,306.505,307.39,295.535,292.47249999999997,293.24750000000006,294.6575,293.64500000000004,292.0775,288.0475,289.8125,289.88500000000005,288.32000000000005,288.9025,291.2875,290.115,299.105,294.265,297.40999999999997,292.6725,287.49249999999995,291.7825,290.26250000000005,328.1360589543016,289.51
2012-10-04 04:00:00,283.08750000000003,283.7025,295.2925,283.36,294.82750000000004,294.2225,300.4425,299.9675,289.9175,288.945,288.85749999999996,291.43,290.715,286.055,284.1125,288.72249999999997,289.9075,285.9275,287.18874999999997,289.4875,289.01750000000004,297.59499999999997,293.2725,298.3975,291.46,287.7425,291.28749999999997,290.1725,187.00338105688218,289.63250000000005
2012-10-04 08:00:00,281.3125,280.99,292.51250000000005,281.78,292.53749999999997,292.04249999999996,297.08000000000004,296.2675,287.685,286.87249999999995,286.86,289.145,289.40999999999997,284.98,281.4475,288.13,289.9375,284.6625,286.60375,287.72749999999996,289.0825,297.0025,292.5475,298.11,291.7225,287.78249999999997,291.41999999999996,290.39,273.37585519141015,289.45500000000004
2012-10-04 12:00:00,280.505,282.425,290.465,279.77750000000003,291.77,291.5575,295.0325,295.125,288.1275,286.6325,288.245,290.655,290.6425,286.4675,284.14750000000004,289.4425,289.23749999999995,286.63,286.5525,289.3025,289.5375,298.215,294.27000000000004,301.25,292.8,288.51500000000004,292.905,291.81249999999994,289.5857297149566,290.39500000000004
2012-10-04 16:00:00,285.63,288.9825,296.84749999999997,285.085,296.925,298.465,303.37,304.6875,296.3925,296.43,299.1325,299.6825,299.8825,294.59499999999997,295.055,294.9625,290.225,295.20250000000004,290.60749999999996,293.91,292.23750000000007,300.6475,298.2025,303.9975,295.1275,288.6625,297.26250000000005,294.72,271.1463528991667,291.04999999999995
2012-10-04 20:00:00,289.6075,292.6775,298.38,289.5675,299.9325,300.985,308.49,309.96000000000004,300.91999999999996,298.2075,301.57,301.29499999999996,300.9375,295.83750000000003,297.56500000000005,296.0575,291.0025,296.33,292.9875,294.4275,290.92249999999996,298.64750000000004,295.97749999999996,303.22,295.53,289.1125,297.145,294.565,358.3906916933857,290.21999999999997
2012-10-05 00:00:00,286.26,291.25,292.37,287.485,296.3025,296.1225,305.725,306.595,295.99750000000006,289.8275,297.2625,296.78,296.53,292.385,292.35249999999996,292.0475,289.65,290.2275,288.9875,290.3025,290.0675,296.7675,293.57750000000004,301.1225,291.685,288.765,293.4375,293.685,295.0637603357972,289.535
2012-10-05 04:00:00,282.265,287.68,289.33750000000003,283.55125,291.77125,292.41375000000005,300.72625,299.6675,290.50625,282.63874999999996,294.5725,293.65375,293.63,290.28625,290.51750000000004,289.49,289.0325,287.29625,287.24875,288.5325,288.945,296.25,291.84125,300.615,289.25,288.0125,292.06875,292.96500000000003,249.0168728718001,289.2025
2012-10-05 08:00:00,280.20875,285.18875,288.375,281.60125,289.37375000000003,291.19499999999994,296.99249999999995,296.52250000000004,287.56125,275.79999999999995,294.82625,291.65125,292.46875,290.56624999999997,285.23625,287.375,287.7875,286.59875,285.41375,287.76874999999995,288.41875,295.49125,291.32874999999996,300.14750000000004,288.07,287.02375,292.10375,292.02875,317.1376497645634,288.84125
2012-10-05 12:00:00,278.8825,283.05499999999995,288.6125,280.64,290.2825,291.24,294.83,295.7525,287.38750000000005,276.3375,296.29499999999996,293.4875,295.11,287.9625,280.59749999999997,290.64,289.73,290.075,289.2325,290.205,289.7175,299.0,292.6925,302.185,290.195,287.98,293.895,294.18,301.8598959513773,289.24
2012-10-05 16:00:00,285.08000000000004,288.38749999999993,291.22249999999997,285.415,293.3025,295.34000000000003,300.4675,304.06499999999994,295.85749999999996,278.53499999999997,301.60249999999996,300.3275,301.4725,287.3975,280.935,298.125,296.95500000000004,297.795,296.5375,297.3125,294.67499999999995,302.69,297.075,303.9375,294.78,292.055,296.5525,295.8675,213.14324727343467,290.2175
2012-10-05 20:00:00,289.8475,294.155,293.895,289.845,296.6575,297.055,305.03,308.265,299.665,281.1175,304.58500000000004,302.265,302.8775,285.425,281.4825000000001,299.06000000000006,294.09,299.41499999999996,297.04249999999996,298.8175,296.5825,296.84000000000003,298.565,303.1725,295.0625,292.36249999999995,296.03749999999997,295.535,343.9166050625934,290.0675
2012-10-06 00:00:00,287.86,291.71250000000003,290.03749999999997,288.02250000000004,294.1775,293.825,303.92999999999995,304.5375,296.6225,278.5625,300.365,300.4675,298.4125,284.09749999999997,279.7,291.4275,285.73749999999995,292.315,292.40000000000003,291.8,293.0725,297.0975,292.0025,301.33750000000003,290.3425,289.5625,291.3425,292.6525,291.3305006576504,289.4925
2012-10-06 04:00:00,283.2175,287.2125,287.99250000000006,283.8275,290.84000000000003,290.88250000000005,299.32750000000004,297.4775,292.2325,276.03999999999996,296.7075,298.27250000000004,294.6675,284.1375,278.7525,285.72749999999996,283.6325,288.5775,289.35,288.125,291.705,297.515,289.69,300.6825,288.9525,288.4025,288.32,289.8925,328.33068583795733,289.4175
2012-10-06 08:00:00,281.015,284.26374999999996,287.7625,282.075,289.14750000000004,290.89375,295.16125,293.865,289.205,274.28625,294.60125,296.39875000000006,293.0625,282.8025,276.6325,284.11749999999995,280.99,287.03499999999997,285.17875000000004,286.7825,288.515,297.12125,287.73,300.23249999999996,287.79,288.3825,286.87,288.0875,303.500606622045,288.21125
2012-10-06 12:00:00,280.0,282.89250000000004,288.285,280.815,289.38,291.0775,293.3125,293.625,287.93,273.28999999999996,294.625,295.36,294.795,283.65000000000003,275.5325,282.455,280.26,290.22,283.265,289.795,287.1175,299.1025,290.78,301.5575,290.3325,289.0825,291.2525,291.03999999999996,274.4396987188133,290.3225
2012-10-06 16:00:00,285.7925,289.6,291.77250000000004,286.6825,293.505,294.74,299.615,302.9225,293.8225,276.0575,300.53999999999996,299.5625,302.065,283.53249999999997,279.3725,281.22249999999997,282.05,299.04,281.845,298.7625,287.5575,301.1475,298.66499999999996,303.7025,296.25,289.59999999999997,297.76750000000004,298.21999999999997,309.60880416486157,295.8725
2012-10-06 20:00:00,291.07,294.065,294.2125,292.625,297.16249999999997,295.46999999999997,303.5575,306.435,297.5,276.0675,303.36,299.8125,302.935,283.12,279.09000000000003,280.73499999999996,282.3775,298.905,279.8275,299.23249999999996,285.9825,299.695,298.245,302.5725,295.4125,288.22249999999997,296.5075,297.83,288.65426901251146,293.5775
2012-10-07 00:00:00,288.7525,291.40500000000003,291.4725,289.225,294.7175,293.15749999999997,302.0575,303.055,294.3125,275.695,297.96,290.87,297.3925,279.235,277.7875,279.5725,281.14750000000004,293.91,278.20124999999996,292.22749999999996,281.795,298.195,292.09250000000003,301.0525,292.4525,285.60749999999996,290.86,292.235,303.2492508936503,288.88
2012-10-07 04:00:00,283.895,288.0775,289.1,284.63,291.32500000000005,290.36,297.31875,297.4,289.7075,273.8975,295.05499999999995,287.1825,294.47749999999996,277.32,276.0725,277.34000000000003,277.8425,286.275,277.23625000000004,289.195,280.5575,297.055,289.49,300.1825,289.19,283.13500000000005,288.89250000000004,290.015,314.21201627120405,287.805
2012-10-07 08:00:00,282.265,284.61249999999995,286.83500000000004,281.7575,289.41,288.85249999999996,294.77,294.46999999999997,282.83500000000004,274.095,292.5525,285.44,291.9675,278.345,275.485,276.3625,275.63,281.19,275.39625,287.7475,278.915,296.32,288.0575,299.3575,282.5375,282.42,288.10499999999996,288.505,291.25555258236676,286.96500000000003
2012-10-07 12:00:00,280.6675,281.17999999999995,285.32,279.73749999999995,289.13250000000005,288.8325,294.115,293.84749999999997,281.2075,273.3025,293.81,284.2125,294.125,278.885,275.3325,278.43,277.51,281.425,277.76,291.4375,279.85499999999996,299.13,292.21000000000004,301.94,281.65250000000003,282.2575,293.08000000000004,292.8825,301.8145499412731,292.28
2012-10-07 16:00:00,286.115,289.1925,290.89,287.6875,294.9575,295.27250000000004,300.0525,301.5625,291.96375,274.4,297.42499999999995,285.30500000000006,300.1575,280.3125,278.04,282.58,282.005,287.125,282.61,298.9,282.705,300.79499999999996,299.69,302.9175,285.3925,283.5725,295.4075,297.25,268.45010279622585,297.78999999999996
2012-10-07 20:00:00,291.88,295.10749999999996,293.82500000000005,294.0625,298.03000000000003,297.8175,303.2325,305.155,292.5625,273.57750000000004,297.3,285.24,302.3275,280.90749999999997,279.325,282.3525,281.51750000000004,287.3925,282.84375,297.23749999999995,282.59,300.28249999999997,298.505,301.505,286.14,283.09,290.8175,291.2725,261.6741582477801,293.4375
2012-10-08 00:00:00,288.59749999999997,292.7075,290.76750000000004,290.99,295.72249999999997,294.76,300.48375,302.59000000000003,286.94500000000005,273.02,291.22249999999997,282.38,294.46,279.645,276.37750000000005,280.2775,280.43,284.17499999999995,280.41375,290.465,281.08,297.565,292.64750000000004,300.3025,281.64250000000004,280.96,284.875,285.695,314.93387342789185,286.46000000000004
2012-10-08 04:00:00,284.57,288.9525,287.20500000000004,286.355,292.9475,291.875,295.845,297.3525,286.065,273.0225,287.3975,281.9375,290.3675,278.3725,272.85,278.6125,279.42499999999995,281.815,278.6225,287.26,280.3025,296.0,288.9175,298.2525,280.8375,279.17249999999996,282.1424999999999,283.40250000000003,341.93268243149925,281.73
2012-10-08 08:00:00,283.03499999999997,284.8475,285.6525,282.9075,291.43500000000006,291.51,292.90999999999997,294.755,274.76250000000005,273.005,285.06,282.2625,286.6425,274.4725,270.405,278.0,278.1425,281.5725,277.47875,285.62,279.2925,294.8325,286.5225,297.84749999999997,280.3875,277.62,280.025,280.87249999999995,257.21964658604816,279.375
2012-10-08 12:00:00,281.48499999999996,280.04,284.81500000000005,281.135,290.335,291.8,291.59749999999997,294.24,274.18,272.2175,284.2575,282.4875,285.40250000000003,275.6125,272.93,278.29999999999995,278.7925,281.61,278.17999999999995,286.12,280.0175,298.585,285.93,299.64750000000004,280.8075,278.895,282.65749999999997,283.66249999999997,292.5371083800917,284.0675
2012-10-08 16:00:00,287.03999999999996,288.2575,289.265,287.7325,295.3225,295.28999999999996,297.105,302.17999999999995,282.1825,279.61249999999995,285.6725,284.0275,288.41,283.745,281.1475,283.38,282.2375,285.78,281.84875,289.68499999999995,282.96500000000003,302.7575,286.9425,300.70500000000004,281.5875,281.4525,283.2,284.245,223.71596060616508,286.5725
2012-10-08 20:00:00,290.9325,296.1175,293.3575,293.745,297.75,296.915,301.125,306.075,287.78999999999996,283.4575,287.0325,284.385,291.3974999999999,285.6075,284.13,284.8675,282.4,287.465,281.21500000000003,288.94000000000005,281.6325,301.5625,286.3025,300.58,280.075,281.5775,283.2975,284.005,358.39024578892486,284.6425
2012-10-09 00:00:00,288.7025,292.9275,289.855,291.1325,294.965,293.86249999999995,299.08374999999995,303.335,284.3,278.8875,285.98,283.2475,289.22249999999997,281.06,280.0125,279.33,277.7975,283.515,276.9925,285.37,280.375,298.7775,285.39250000000004,299.5125,277.89,279.02500000000003,281.7425,282.52,328.2488655930756,283.2
2012-10-09 04:00:00,284.83,285.03749999999997,287.0525,284.7425,291.8,291.85,293.2775,297.3525,280.1275,276.09749999999997,284.405,281.65999999999997,287.24,278.63,277.745,276.7075,275.695,282.365,274.05458333325,283.9475,278.475,296.9775,284.695,298.9725,275.52500000000003,275.9825,279.6575,280.245,254.7237499197525,281.015
2012-10-09 08:00:00,282.72375,279.385,285.74625000000003,282.08875,289.20124999999996,291.8025,290.29,293.47375,279.9375,275.28374999999994,283.8325,278.64375,285.2875,277.19125,276.8275,274.97625,274.68125,281.4525,273.30666666675,284.3075,276.00125,295.98,283.9225,298.65,274.65625,277.35999999999996,277.84375,278.49125000000004,260.9257258165462,279.07875
2012-10-09 12:00:00,281.53,277.0675,284.795,280.5475,289.0825,292.17249999999996,289.885,292.935,280.38750000000005,278.13750000000005,284.485,280.98749999999995,285.34000000000003,280.08,279.1025,278.205,278.8375,281.7125,278.295,285.89250000000004,278.8575,298.5575,283.46750000000003,297.635,276.99,279.28,280.605,282.91999999999996,328.48634239637124,283.0925
2012-10-09 16:00:00,286.4875,284.53000000000003,289.9325,288.05,292.9975,294.29499999999996,297.47249999999997,301.22749999999996,288.6425,289.05,288.6,288.855,289.2,287.96,284.67,286.48,285.85249999999996,286.255,284.1575,287.095,284.38,301.47749999999996,283.83000000000004,300.55,281.0125,283.555,283.3075,285.61749999999995,291.33261074827806,286.3425
2012-10-09 20:00:00,291.47,292.2125,292.71750000000003,293.685,296.59499999999997,296.13,303.44,305.83,294.095,292.8475,292.755,291.73,292.9925,289.9625,289.065,288.6325,287.345,288.12,284.14875,287.12,284.975,299.05,282.4625,302.0725,281.6175,284.10749999999996,283.225,284.885,311.0171108111706,285.3575
2012-10-10 00:00:00,288.97249999999997,289.71250000000003,289.9175,290.4725,293.86249999999995,293.20000000000005,301.3925,303.145,291.325,286.9675,290.3275,287.8825,289.46000000000004,285.705,286.1975,283.07499999999993,284.6825,281.96,278.27,284.94,281.1775,296.12,281.21999999999997,300.335,279.1375,282.0475,282.1075,283.3075,239.087062816713,282.845
2012-10-10 04:00:00,284.485,282.81,287.0275,284.8225,290.225,290.7975,297.89,297.21999999999997,286.7975,284.16749999999996,289.73749999999995,285.505,288.2025,284.1575,281.79999999999995,281.145,283.08500000000004,278.9425,276.035,284.68499999999995,279.2275,293.15500000000003,280.87,299.1675,276.725,279.5725,282.0125,283.0625,301.8876866778895,282.71000000000004
2012-10-10 08:00:00,282.945,279.765,284.915,282.615,287.42499999999995,290.51,295.51500000000004,294.095,282.5,281.235,289.445,285.46999999999997,288.38,282.49,281.21,279.99,281.39500000000004,277.12,274.95625,284.415,278.21500000000003,292.04,280.97,298.65500000000003,274.425,280.27,282.12,283.75,271.37938836033265,283.44
2012-10-10 12:00:00,281.6375,279.335,285.2225,282.94,287.97249999999997,291.32,292.45500000000004,294.2925,283.025,277.1375,289.875,287.625,289.4325,284.8075,280.1575,281.9,282.7525,280.11,280.26750000000004,285.26500000000004,280.855,291.3125,282.07,300.7075,276.46500000000003,282.32,283.28,284.76,292.3589503822762,285.22249999999997
2012-10-10 16:00:00,283.77250000000004,283.6125,290.3025,284.125,292.625,294.77,298.7625,301.8125,291.32,280.225,295.4375,293.2325,297.8525,289.975,281.6475,290.335,289.93,288.885,288.90875000000005,289.8225,287.6725,291.97,285.59250000000003,303.40999999999997,285.345,285.1825,285.8625,287.03749999999997,270.51799465238105,286.585
2012-10-10 20:00:00,287.67125,290.94874999999996,293.65250000000003,290.7925,295.94625,296.0275,302.925,304.71624999999995,295.4125,283.85375,299.10125,298.37874999999997,298.57375,289.895,281.83375,291.82375,290.67625,291.155,289.01250000000005,291.88375,289.09125,294.525,288.40250000000003,302.43875,287.52625,285.34000000000003,287.0725,287.4462500000001,279.0037221612691,286.005
2012-10-11 00:00:00,288.1,294.2,294.0,295.4,297.0,295.5,302.2,303.9,296.0,288.9,300.0,299.6,300.6,290.9,282.6,290.5,289.4,290.8,287.6,290.9,287.5,297.2,290.8,301.8,287.5,286.5,288.4,288.6,290.7488711136191,286.3
2012-10-11 04:00:00,284.04625,286.22375,288.6475,291.885,291.19124999999997,291.78875000000005,300.29249999999996,298.89125,286.63625,286.19,296.77000000000004,294.15,296.55,283.43874999999997,277.225,284.765,283.21875,288.995,285.62,286.35875,285.67875,292.32875,286.54875,300.3025,283.25,285.28,286.86875,287.635,260.46187346580797,285.65500000000003
2012-10-11 08:00:00,280.6575,280.09000000000003,286.11,280.7575,289.425,290.3275,294.9475,294.8825,278.61250000000007,276.4825,295.48249999999996,290.4575,293.34999999999997,276.5725,273.70500000000004,279.92,277.465,285.1875,280.54375000000005,282.98,281.75,288.4875,282.3125,298.49750000000006,280.1825,283.4975,286.28999999999996,285.3525,378.32857305380713,284.125
2012-10-11 12:00:00,280.22499999999997,278.645,285.79,280.5125,288.8975,290.38,293.69225,294.1925,278.235,276.04999999999995,295.845,290.9175,295.49600000000004,277.8025,273.92499999999995,279.565,277.41499999999996,286.98,280.1095,285.71000000000004,280.445,290.35499999999996,284.3825,300.3775,282.18,283.24,287.48,286.22,240.63851587045215,285.8875
2012-10-11 16:00:00,284.58125,288.3825,291.0675,289.4475,293.20624999999995,293.59000000000003,298.47900000000004,301.615,289.75124999999997,288.95500000000004,301.21125,292.02000000000004,301.56899999999996,285.69125,280.81500000000005,283.8075,281.28499999999997,288.61625000000004,281.828,292.95125,281.6625,296.72125,291.73,301.28000000000003,283.3025,283.6075,289.72,289.63124999999997,305.79162517710535,287.75125
2012-10-11 20:00:00,285.3625,292.0575,293.5575,287.33500000000004,295.11249999999995,294.8475,299.74,305.17,293.64,291.02,303.47,293.89,303.345,289.1875,283.68,286.28499999999997,283.0675,289.61749999999995,282.7175,293.9775,281.45,297.72249999999997,293.245,300.96750000000003,283.625,282.84250000000003,289.2575,290.305,296.8065557560876,289.0675
2012-10-12 00:00:00,283.925,288.6025,288.735,284.415,292.4925,292.105,294.91,302.565,287.82500000000005,284.1125,299.315,293.46750000000003,298.07500000000005,283.9925,281.995,280.7375,278.55,283.675,277.42125,288.79,278.805,292.675,287.9975,300.08500000000004,280.88,279.78249999999997,286.5925,287.925,312.4412223282452,287.1325
2012-10-12 04:00:00,283.495,283.0175,286.5425,283.8375,290.1625,290.29499999999996,292.45,297.8475,289.0825,282.2575,295.9425,292.15250000000003,295.14750000000004,281.9825,283.9225,277.97249999999997,276.39500000000004,280.055,274.7525,285.725,276.505,291.16,283.65,298.9375,277.6,277.55999999999995,282.365,283.94,175.2355758858339,283.5375
2012-10-12 08:00:00,283.13749999999993,279.78,286.27750000000003,283.035,288.0875,288.4825,290.1225,295.0325,281.5925,282.5675,296.13500000000005,292.31,296.2225,280.9275,281.185,277.41499999999996,277.295,277.2175,273.755,283.0,275.2525,290.585,281.77250000000004,296.8875,274.8425,276.9,280.66249999999997,281.615,207.97300318554568,280.725
2012-10-12 12:00:00,282.55499999999995,279.4475,285.8925,282.41249999999997,287.79499999999996,287.8075,289.735,295.125,280.8375,282.95,296.7075,294.68,298.34000000000003,282.9275,278.2525,280.6975,281.8975,281.145,278.92875000000004,284.71000000000004,279.245,294.41999999999996,285.30499999999995,299.28749999999997,278.4075,278.795,283.03499999999997,283.4625,256.45389262146364,283.03
2012-10-12 16:00:00,282.96000000000004,282.3475,287.0825,282.825,290.89750000000004,290.9825,289.6225,300.245,293.1925,288.395,300.86,297.555,302.28,292.0775,281.245,289.0075,289.245,290.52250000000004,286.915,293.40250000000003,287.125,299.43,291.31,301.965,284.95,281.75,286.7075,287.1175,320.44896113942957,287.1925
2012-10-12 20:00:00,284.89,288.89250000000004,287.5,285.39,292.39750000000004,292.055,290.9,303.105,295.8175,289.2625,301.4875,301.5775,302.0575,293.8725,281.6,290.55249999999995,291.0875,291.21000000000004,287.08875,294.89,288.79999999999995,297.755,291.39750000000004,301.1925,285.97499999999997,284.0225,286.01750000000004,287.35,271.51360161292035,285.08500000000004
2012-10-13 00:00:00,285.78499999999997,293.685,288.43,290.225,291.98,292.685,293.865,303.01,295.615,289.34,301.15999999999997,301.71000000000004,302.09499999999997,293.64,281.20500000000004,288.99,289.7,288.38,284.44499999999994,294.605,287.5,296.835,290.11,300.205,285.07000000000005,285.26,284.75,286.06,268.92919962242775,283.935
2012-10-13 04:00:00,283.975,285.1425,287.28499999999997,285.02,288.915,289.2725,287.8,296.71500000000003,289.91249999999997,282.625,297.595,296.6625,298.7275,288.59250000000003,274.4575,286.7975,283.185,287.8425,281.82625,290.1975,281.7,293.0475,284.9675,299.19750000000005,280.75000000000006,282.1125,280.1025,281.58750000000003,281.64594720828075,281.02
2012-10-13 08:00:00,283.02750000000003,280.38,286.03,281.9125,286.1275,287.44,285.00125,292.9,287.1525,278.3275,295.61,294.74749999999995,296.31249999999994,284.15000000000003,269.4875,285.135,279.09,286.4425,280.9575,288.555,278.74,290.81,281.375,297.15749999999997,279.875,278.88,277.105,278.5875,243.6358474295475,279.01249999999993
2012-10-13 12:00:00,282.6975,281.935,285.76250000000005,282.85,285.6475,287.62,285.07,290.43,286.40250000000003,276.83500000000004,295.84499999999997,295.70250000000004,297.08,283.385,271.9,283.46000000000004,279.78249999999997,286.9625,282.92375,290.21,278.5875,295.51,286.675,299.2725,280.59749999999997,277.4475,283.48249999999996,283.1825,297.3067444532031,282.24
2012-10-13 16:00:00,283.185,283.56,287.6975,284.9425,290.56,291.6125,289.0525,292.995,289.975,282.88750000000005,300.0325,300.305,302.8725,285.0825,281.1075,288.0825,283.77,288.6725,286.05875000000003,295.97249999999997,283.4875,300.325,293.95,301.9375,284.195,281.0475,287.4275,285.78,287.2378485288785,282.02000000000004
2012-10-13 20:00:00,284.345,284.33500000000004,289.8725,286.08,293.575,293.2475,291.7625,296.18,293.03,288.735,302.22,302.0775,303.25,286.8075,284.14250000000004,290.73249999999996,283.6175,288.8,285.12624999999997,295.42499999999995,283.1875,298.94500000000005,294.85999999999996,300.82,283.8075,281.2025,284.9,283.955,299.7634126546611,282.2075
